trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1103,False,"{'a': 0.002, 'e': 0.11036083097343202}",25,11,27.107976544807833,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.002, 'e': 0.1101403298860729}",25,11,18.94177369053515,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.002, 'e': 0.10992026936018012}",20,9,15.44229673279331,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.002, 'e': 0.10970064851551141}",20,0,-10.58002123416157,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1107,False,"{'a': 0.002, 'e': 0.10948146647358296}",25,14,18.106167589871912,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.002, 'e': 0.10926272235766643}",30,15,20.0795348635809,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.002, 'e': 0.10904441529278498}",25,4,38.61867821176681,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.002, 'e': 0.10882654440571013}",20,12,4.032457100661749,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1111,False,"{'a': 0.002, 'e': 0.10860910882495796}",20,3,-5.472281924988209,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1112,False,"{'a': 0.002, 'e': 0.10839210768078596}",30,18,21.160584591252587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.002, 'e': 0.10817554010518914}",25,14,-11.691480180478273,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1114,False,"{'a': 0.002, 'e': 0.10795940523189702}",20,1,29.214822322425437,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.002, 'e': 0.10774370219636975}",30,7,34.830252284140485,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.002, 'e': 0.10752843013579495}",20,2,31.75279538288613,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.002, 'e': 0.10731358818908403}",20,0,29.995414005483617,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1118,False,"{'a': 0.002, 'e': 0.107099175496869}",20,15,6.388598305313315,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.002, 'e': 0.1068851912014987}",25,15,20.147087377305738,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.002, 'e': 0.10667163444703576}",20,10,6.42078646401902,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1121,False,"{'a': 0.002, 'e': 0.1064585043792528}",20,0,27.736089683078234,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1122,False,"{'a': 0.002, 'e': 0.10624580014562934}",20,3,24.122478468269247,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.002, 'e': 0.1060335208953481}",25,9,10.793054675312566,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1124,False,"{'a': 0.002, 'e': 0.10582166577929185}",25,19,9.412674812161436,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.002, 'e': 0.10561023395003975}",30,15,26.430377980271057,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.002, 'e': 0.10539922456186433}",20,11,0.35564860940371257,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1127,False,"{'a': 0.002, 'e': 0.10518863677072765}",25,11,21.404580657906237,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.002, 'e': 0.10497846973427834}",25,0,-55.33447102653326,"{0: 21, 1: 1, 2: 0, 3: 2, 4: 1}",0
1129,False,"{'a': 0.002, 'e': 0.10476872261184789}",20,11,4.924952320974944,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1130,False,"{'a': 0.002, 'e': 0.10455939456444763}",20,4,28.690261830574165,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.002, 'e': 0.104350484754765}",20,13,2.8032489832927796,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1132,False,"{'a': 0.002, 'e': 0.10414199234716055}",20,0,24.654012440974977,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1133,False,"{'a': 0.002, 'e': 0.10393391650766431}",25,2,15.483606159430252,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1134,False,"{'a': 0.002, 'e': 0.10372625640397273}",25,7,3.917915112264362,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
1135,False,"{'a': 0.002, 'e': 0.10351901120544502}",30,22,15.94090281732073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.002, 'e': 0.1033121800831002}",25,6,30.40227750110704,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.002, 'e': 0.10310576220961341}",20,9,6.944070742702635,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1138,False,"{'a': 0.002, 'e': 0.102899756759313}",20,7,21.17064554565725,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.002, 'e': 0.10269416290817676}",25,6,25.110600351599814,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.002, 'e': 0.10248897983382912}",25,19,4.134289897392452,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.002, 'e': 0.10228420671553744}",25,7,25.123003802730377,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.002, 'e': 0.10207984273420903}",35,19,30.769112412519867,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.002, 'e': 0.10187588707238764}",30,18,21.162699087954664,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.002, 'e': 0.1016723389142504}",25,17,12.79171689424826,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.002, 'e': 0.10146919744560434}",30,19,8.739567043419825,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1146,False,"{'a': 0.002, 'e': 0.1012664618538834}",25,9,15.805392277157491,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1147,False,"{'a': 0.002, 'e': 0.10106413132814486}",25,14,21.792627803803622,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.002, 'e': 0.10086220505906641}",20,0,-35.39717900619432,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1149,False,"{'a': 0.002, 'e': 0.10066068223894266}",25,14,22.0944409552772,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.002, 'e': 0.1004595620616821}",20,15,11.543847071430308,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.002, 'e': 0.1002588437228037}",30,18,19.8243089951639,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.002, 'e': 0.10005852641943393}",25,12,25.181143687236254,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.002, 'e': 0.09985860935030318}",25,7,17.288496530865316,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1154,False,"{'a': 0.002, 'e': 0.09965909171574303}",20,14,11.98365673787992,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.002, 'e': 0.09945997271768262}",25,14,18.652171139522522,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.002, 'e': 0.09926125155964566}",25,12,10.660512722190543,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.002, 'e': 0.09906292744674731}",20,12,15.820401876620117,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.002, 'e': 0.09886499958569081}",25,0,23.59587792981554,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1159,False,"{'a': 0.002, 'e': 0.0986674671847645}",30,0,-26.31731053670104,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",1
1160,False,"{'a': 0.002, 'e': 0.09847032945383845}",30,19,18.010102950058112,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.002, 'e': 0.09827358560436154}",25,11,15.002801579120751,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1162,False,"{'a': 0.002, 'e': 0.09807723484935806}",35,17,32.60529190174158,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.002, 'e': 0.09788127640342477}",25,11,-15.292023487373317,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1164,False,"{'a': 0.002, 'e': 0.09768570948272756}",20,16,6.767502076241037,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.002, 'e': 0.09749053330499859}",25,0,31.17171332504413,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1166,False,"{'a': 0.002, 'e': 0.09729574708953276}",20,13,12.185208314985639,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.002, 'e': 0.09710135005718508}",25,13,23.09656061845442,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.002, 'e': 0.09690734143036704}",20,8,15.165188866621088,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1169,False,"{'a': 0.002, 'e': 0.09671372043304398}",20,8,20.481386880040308,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.002, 'e': 0.09652048629073155}",25,6,25.942274386692695,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.002, 'e': 0.09632763823049303}",20,0,17.295073358690463,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1172,False,"{'a': 0.002, 'e': 0.09613517548093582}",25,16,21.826741883734634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.002, 'e': 0.09594309727220877}",25,7,30.91048728985886,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.002, 'e': 0.09575140283599869}",25,0,31.66378548132473,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1175,False,"{'a': 0.002, 'e': 0.09556009140552765}",30,16,13.538519236457065,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1176,False,"{'a': 0.002, 'e': 0.09536916221554961}",20,9,16.271893049546016,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.002, 'e': 0.09517861450234763}",25,16,4.034855488355887,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1178,False,"{'a': 0.002, 'e': 0.09498844750373053}",20,8,16.11049598846296,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.002, 'e': 0.09479866045903014}",20,4,22.982837122251787,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.002, 'e': 0.09460925260909793}",30,14,28.170998551857693,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.002, 'e': 0.09442022319630235}",30,18,20.9163207204253,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.002, 'e': 0.0942315714645254}",30,12,28.760858662562388,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.002, 'e': 0.09404329665916}",20,9,20.454323588619527,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.002, 'e': 0.09385539802710659}",30,13,32.22435170216424,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.002, 'e': 0.09366787481677047}",20,11,15.425022174373114,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.002, 'e': 0.09348072627805847}",25,13,10.218404000785728,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1187,False,"{'a': 0.002, 'e': 0.09329395166237625}",25,0,-32.522692780471736,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
1188,False,"{'a': 0.002, 'e': 0.09310755022262504}",20,15,-1.9928462408412004,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1189,False,"{'a': 0.002, 'e': 0.0929215212131989}",25,20,9.69087078082912,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.002, 'e': 0.09273586388998147}",25,5,27.229563307941866,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.002, 'e': 0.09255057751034329}",30,0,38.798627145725895,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1192,False,"{'a': 0.002, 'e': 0.0923656613331385}",25,13,21.807601613475548,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.002, 'e': 0.09218111461870225}",20,14,11.142424835207908,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.002, 'e': 0.09199693662884734}",25,3,18.91871688528949,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1195,False,"{'a': 0.002, 'e': 0.09181312662686165}",20,14,12.546386504884092,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.002, 'e': 0.09162968387750484}",25,14,13.226583912143129,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.002, 'e': 0.09144660764700575}",25,15,19.585949122525854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.002, 'e': 0.09126389720305915}",20,12,15.08049702476303,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.002, 'e': 0.09108155181482308}",25,12,18.64280968840948,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.002, 'e': 0.09089957075291567}",20,15,9.34607325873473,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.002, 'e': 0.09071795328941251}",30,6,44.6284113955315,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.002, 'e': 0.09053669869784343}",20,13,13.496278205215448,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.002, 'e': 0.0903558062531899}",20,3,-11.336292566873388,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1204,False,"{'a': 0.002, 'e': 0.0901752752318818}",25,15,19.22388176458034,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.002, 'e': 0.08999510491179491}",30,0,43.14808481755498,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.002, 'e': 0.08981529457224763}",30,16,17.60364159304746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.002, 'e': 0.08963584349399842}",20,2,28.511634517187773,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.002, 'e': 0.08945675095924267}",20,0,23.31625318325367,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.002, 'e': 0.08927801625161007}",25,14,22.440391280963297,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.002, 'e': 0.08909963865616147}",25,20,9.887866682623267,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.002, 'e': 0.08892161745938634}",20,4,29.209088121022635,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.002, 'e': 0.08874395194919957}",20,14,12.674040027020316,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.002, 'e': 0.08856664141493896}",20,12,13.694265369930012,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.002, 'e': 0.08838968514736205}",20,13,17.694381764137916,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.002, 'e': 0.08821308243864363}",20,9,12.859641731852731,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.002, 'e': 0.08803683258237255}",20,10,5.498025033712762,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1217,False,"{'a': 0.002, 'e': 0.0878609348735492}",35,22,27.74444458916806,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.002, 'e': 0.08768538860858248}",25,11,15.639054325190475,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.002, 'e': 0.08751019308528712}",30,15,27.360480186828745,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.002, 'e': 0.08733534760288077}",20,9,19.781815184449727,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.002, 'e': 0.0871608514619813}",20,14,9.938911890924462,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.002, 'e': 0.08698670396460385}",20,15,11.251357915834866,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.002, 'e': 0.08681290441415829}",20,8,22.167067705522488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.002, 'e': 0.0866394521154461}",20,11,15.271225556441582,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.002, 'e': 0.08646634637465792}",30,0,41.903165714973646,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1226,False,"{'a': 0.002, 'e': 0.0862935864993705}",20,3,25.25005334603409,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.002, 'e': 0.08612117179854416}",25,5,26.58700157291109,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.002, 'e': 0.08594910158251981}",25,11,2.9755819964589048,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1229,False,"{'a': 0.002, 'e': 0.08577737516301644}",25,15,7.826411667953824,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1230,False,"{'a': 0.002, 'e': 0.08560599185312803}",20,13,12.653188153052294,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.002, 'e': 0.08543495096732123}",25,14,-57.08312870309643,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
1232,False,"{'a': 0.002, 'e': 0.08526425182143217}",30,22,16.093272209446862,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.002, 'e': 0.08509389373266411}",30,14,26.30431763967444,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.002, 'e': 0.08492387601958441}",25,20,8.973311596826015,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.002, 'e': 0.08475419800212207}",30,7,36.99065906284203,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.002, 'e': 0.08458485900156469}",30,20,21.189015131244428,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.002, 'e': 0.08441585834055614}",30,16,24.049379594833162,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.002, 'e': 0.08424719534309347}",20,7,16.618213933843403,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.002, 'e': 0.08407886933452453}",20,13,13.556393380626709,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.002, 'e': 0.083910879641545}",25,11,21.5747671609648,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.002, 'e': 0.08374322559219596}",20,10,17.014287948959243,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.002, 'e': 0.0835759065158609}",25,18,12.54594457412897,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.002, 'e': 0.08340892174326339}",30,7,29.363008367891506,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1244,False,"{'a': 0.002, 'e': 0.08324227060646401}",20,9,20.66605426724059,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.002, 'e': 0.0830759524388581}",20,0,-2.9176523511908576,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1246,False,"{'a': 0.002, 'e': 0.08290996657517266}",20,2,25.93634729463568,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.002, 'e': 0.08274431235146412}",30,10,-9.120407006579011,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1248,False,"{'a': 0.002, 'e': 0.08257898910511527}",20,13,11.754736094337146,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.002, 'e': 0.08241399617483297}",20,14,13.146225298286799,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.002, 'e': 0.08224933290064523}",30,24,10.902989586405536,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.002, 'e': 0.0820849986238988}",30,14,16.15395376566114,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1252,False,"{'a': 0.002, 'e': 0.08192099268725626}",25,6,23.02123013166974,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1253,False,"{'a': 0.002, 'e': 0.08175731443469375}",25,18,16.592281192967175,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.002, 'e': 0.08159396321149794}",20,15,7.456773911814291,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.002, 'e': 0.08143093836426381}",20,13,13.140649903061785,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.002, 'e': 0.08126823924089167}",20,6,14.381352699096606,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1257,False,"{'a': 0.002, 'e': 0.0811058651905849}",30,16,27.365491717647863,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.002, 'e': 0.08094381556384699}",20,6,20.815791529689285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.002, 'e': 0.08078208971247929}",20,12,11.639732007675475,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.002, 'e': 0.08062068698957811}",20,0,-12.457570734958974,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1261,False,"{'a': 0.002, 'e': 0.08045960674953244}",20,13,12.605695717060085,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.002, 'e': 0.08029884834802099}",30,0,40.16159465997957,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1263,False,"{'a': 0.002, 'e': 0.08013841114201005}",20,2,25.19241158880668,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.002, 'e': 0.07997829448975048}",30,16,12.545379158146357,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1265,False,"{'a': 0.002, 'e': 0.07981849775077554}",20,14,11.424256532597841,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.002, 'e': 0.07965902028589801}",30,13,27.627950150492964,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.002, 'e': 0.07949986145720786}",25,14,18.903352479507195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.002, 'e': 0.0793410206280695}",20,11,15.633852885589937,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.002, 'e': 0.07918249716311948}",35,17,34.159626479877076,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.002, 'e': 0.07902429042826366}",20,6,23.990431399859485,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.002, 'e': 0.07886639979067495}",25,20,7.870704758111367,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.002, 'e': 0.07870882461879052}",20,9,17.882858899546243,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.002, 'e': 0.07855156428230954}",20,14,11.577700404246741,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.002, 'e': 0.0783946181521904}",20,14,12.73103620553559,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.002, 'e': 0.07823798560064842}",25,14,20.798184580634423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.002, 'e': 0.07808166600115313}",20,7,-17.687714897636088,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1277,False,"{'a': 0.002, 'e': 0.077925658728426}",20,0,23.401951543576573,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1278,False,"{'a': 0.002, 'e': 0.07776996315843764}",25,20,11.309651080912221,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.002, 'e': 0.07761457866840563}",20,14,11.128574647824898,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.002, 'e': 0.07745950463679176}",25,18,12.006060602400783,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.002, 'e': 0.07730474044329974}",30,11,8.558231096284306,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1282,False,"{'a': 0.002, 'e': 0.07715028546887258}",25,10,27.67422904401597,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.002, 'e': 0.07699613909569011}",25,15,6.803348318835382,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1284,False,"{'a': 0.002, 'e': 0.07684230070716673}",35,21,20.54457541207512,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.002, 'e': 0.0766887696879486}",20,6,24.48382959007907,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
